 # Fri Oct 16 11:59:45 2009
 # MSTW 2008 LO PDF grid for central fit.
 # distance(t),tolerance(T) =   0.  0.
 # mCharm = 1.43
 # mBottom = 4.30
 # alphaS(1GeV) = 0.49337
 # alphaS(MZ) = 0.12032
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0
 
          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  2.9354E-04  7.3180E-03  5.6022E-02  9.4128E-05  0.0000E+00  0.0000E+00  7.2831E-03  5.5681E-02  0.0000E+00
  2.9354E-04  7.3180E-03  5.6022E-02  9.4128E-05  2.0790E-13  0.0000E+00  7.2831E-03  5.5681E-02  0.0000E+00
  3.0751E-04  6.7568E-03  5.2112E-02  8.6386E-05  6.8980E-08  0.0000E+00  6.7241E-03  5.1800E-02  0.0000E+00
  3.1363E-04  6.1601E-03  4.7916E-02  7.8221E-05  1.4075E-07  0.0000E+00  6.1298E-03  4.7634E-02  0.0000E+00
  3.1237E-04  5.6927E-03  4.4600E-02  7.1877E-05  1.9582E-07  0.0000E+00  5.6643E-03  4.4342E-02  0.0000E+00
  3.0743E-04  5.2815E-03  4.1660E-02  6.6335E-05  2.4267E-07  0.0000E+00  5.2549E-03  4.1422E-02  0.0000E+00
  2.9924E-04  4.8811E-03  3.8774E-02  6.0974E-05  2.8602E-07  0.0000E+00  4.8562E-03  3.8556E-02  0.0000E+00
  2.9038E-04  4.5606E-03  3.6445E-02  5.6709E-05  3.1855E-07  0.0000E+00  4.5370E-03  3.6243E-02  0.0000E+00
  2.8078E-04  4.2733E-03  3.4345E-02  5.2908E-05  3.4564E-07  0.0000E+00  4.2510E-03  3.4157E-02  0.0000E+00
  2.7267E-04  4.0600E-03  3.2777E-02  5.0099E-05  3.6427E-07  0.0000E+00  4.0386E-03  3.2599E-02  0.0000E+00
  2.5329E-04  3.6179E-03  2.9500E-02  4.4315E-05  3.9811E-07  0.0000E+00  3.5986E-03  2.9343E-02  0.0000E+00
  2.5329E-04  3.6179E-03  2.9500E-02  4.4315E-05  3.9811E-07  1.1862E-14  3.5986E-03  2.9343E-02  0.0000E+00
  2.3764E-04  3.3223E-03  2.7286E-02  4.0477E-05  4.1632E-07  5.7746E-08  3.3042E-03  2.7143E-02  0.0000E+00
  2.1919E-04  2.9992E-03  2.4845E-02  3.6311E-05  4.3130E-07  1.1357E-07  2.9826E-03  2.4717E-02  0.0000E+00
  2.0090E-04  2.6995E-03  2.2559E-02  3.2476E-05  4.3996E-07  1.5922E-07  2.6844E-03  2.2445E-02  0.0000E+00
  1.8526E-04  2.4560E-03  2.0684E-02  2.9382E-05  4.4280E-07  1.9143E-07  2.4421E-03  2.0582E-02  0.0000E+00
  1.7047E-04  2.2346E-03  1.8965E-02  2.6588E-05  4.4178E-07  2.1656E-07  2.2218E-03  1.8872E-02  0.0000E+00
  1.5897E-04  2.0675E-03  1.7657E-02  2.4492E-05  4.3855E-07  2.3268E-07  2.0556E-03  1.7572E-02  0.0000E+00
  1.4598E-04  1.8831E-03  1.6202E-02  2.2192E-05  4.3228E-07  2.4737E-07  1.8721E-03  1.6125E-02  0.0000E+00
  1.3531E-04  1.7350E-03  1.5025E-02  2.0354E-05  4.2498E-07  2.5658E-07  1.7248E-03  1.4954E-02  0.0000E+00
  1.2618E-04  1.6104E-03  1.4027E-02  1.8816E-05  4.1714E-07  2.6241E-07  1.6008E-03  1.3962E-02  0.0000E+00
  1.1545E-04  1.4661E-03  1.2863E-02  1.7046E-05  4.0601E-07  2.6682E-07  1.4573E-03  1.2805E-02  0.0000E+00
  1.0620E-04  1.3433E-03  1.1865E-02  1.5547E-05  3.9470E-07  2.6847E-07  1.3351E-03  1.1812E-02  0.0000E+00
  9.8194E-05  1.2384E-03  1.1006E-02  1.4274E-05  3.8360E-07  2.6826E-07  1.2308E-03  1.0957E-02  0.0000E+00
  9.0807E-05  1.1423E-03  1.0215E-02  1.3114E-05  3.7221E-07  2.6667E-07  1.1353E-03  1.0170E-02  0.0000E+00
  8.4124E-05  1.0562E-03  9.4995E-03  1.2079E-05  3.6092E-07  2.6404E-07  1.0496E-03  9.4586E-03  0.0000E+00
  7.8265E-05  9.8108E-04  8.8726E-03  1.1181E-05  3.5022E-07  2.6077E-07  9.7492E-04  8.8347E-03  0.0000E+00
  7.3127E-05  9.1558E-04  8.3224E-03  1.0401E-05  3.4022E-07  2.5716E-07  9.0979E-04  8.2873E-03  0.0000E+00
  6.8317E-05  8.5450E-04  7.8064E-03  9.6765E-06  3.3034E-07  2.5317E-07  8.4906E-04  7.7739E-03  0.0000E+00
  6.3911E-05  7.9869E-04  7.3325E-03  9.0177E-06  3.2086E-07  2.4900E-07  7.9358E-04  7.3022E-03  0.0000E+00
  5.9999E-05  7.4926E-04  6.9104E-03  8.4364E-06  3.1208E-07  2.4487E-07  7.4443E-04  6.8821E-03  0.0000E+00
  5.6532E-05  7.0552E-04  6.5350E-03  7.9240E-06  3.0402E-07  2.4088E-07  7.0094E-04  6.5085E-03  0.0000E+00
  5.3249E-05  6.6414E-04  6.1783E-03  7.4411E-06  2.9614E-07  2.3681E-07  6.5981E-04  6.1534E-03  0.0000E+00
  5.0208E-05  6.2586E-04  5.8466E-03  6.9959E-06  2.8862E-07  2.3278E-07  6.2175E-04  5.8233E-03  0.0000E+00
  4.7480E-05  5.9153E-04  5.5478E-03  6.5982E-06  2.8170E-07  2.2896E-07  5.8762E-04  5.5259E-03  0.0000E+00
  4.5038E-05  5.6080E-04  5.2793E-03  6.2434E-06  2.7540E-07  2.2541E-07  5.5708E-04  5.2586E-03  0.0000E+00
  4.2705E-05  5.3145E-04  5.0217E-03  5.9056E-06  2.6928E-07  2.2190E-07  5.2791E-04  5.0022E-03  0.0000E+00
  4.0523E-05  5.0400E-04  4.7798E-03  5.5908E-06  2.6348E-07  2.1852E-07  5.0062E-04  4.7614E-03  0.0000E+00
  3.8548E-05  4.7915E-04  4.5600E-03  5.3067E-06  2.5816E-07  2.1538E-07  4.7592E-04  4.5425E-03  0.0000E+00
  3.6768E-05  4.5672E-04  4.3608E-03  5.0511E-06  2.5332E-07  2.1249E-07  4.5363E-04  4.3442E-03  0.0000E+00
  3.5053E-05  4.3511E-04  4.1682E-03  4.8057E-06  2.4862E-07  2.0966E-07  4.3215E-04  4.1524E-03  0.0000E+00
  3.3438E-05  4.1473E-04  3.9859E-03  4.5749E-06  2.4416E-07  2.0695E-07  4.1190E-04  3.9710E-03  0.0000E+00
  3.1967E-05  3.9615E-04  3.8191E-03  4.3651E-06  2.4008E-07  2.0446E-07  3.9343E-04  3.8049E-03  0.0000E+00
  3.0631E-05  3.7926E-04  3.6670E-03  4.1749E-06  2.3638E-07  2.0219E-07  3.7664E-04  3.6534E-03  0.0000E+00
  2.9338E-05  3.6287E-04  3.5190E-03  3.9910E-06  2.3282E-07  2.0002E-07  3.6036E-04  3.5060E-03  0.0000E+00
  3.4149E-05  6.8251E-03  5.6647E-02  7.8948E-05  0.0000E+00  0.0000E+00  6.7859E-03  5.6370E-02  0.0000E+00
  1.0572E-04  6.0631E-03  5.0885E-02  6.9467E-05  0.0000E+00  0.0000E+00  6.0278E-03  5.0642E-02  0.0000E+00
  1.4137E-04  5.5437E-03  4.6914E-02  6.3077E-05  0.0000E+00  0.0000E+00  5.5112E-03  4.6694E-02  0.0000E+00
  1.7378E-04  4.8196E-03  4.1310E-02  5.4267E-05  0.0000E+00  0.0000E+00  4.7909E-03  4.1122E-02  0.0000E+00
  1.7378E-04  4.8196E-03  4.1310E-02  5.4267E-05  8.9309E-14  0.0000E+00  4.7909E-03  4.1122E-02  0.0000E+00
  1.8107E-04  4.4316E-03  3.8273E-02  4.9595E-05  2.9247E-08  0.0000E+00  4.4050E-03  3.8101E-02  0.0000E+00
  1.8155E-04  4.0210E-03  3.5028E-02  4.4689E-05  5.8952E-08  0.0000E+00  3.9966E-03  3.4874E-02  0.0000E+00
  1.8008E-04  3.7008E-03  3.2475E-02  4.0894E-05  8.1510E-08  0.0000E+00  3.6782E-03  3.2334E-02  0.0000E+00
  1.7637E-04  3.4204E-03  3.0221E-02  3.7591E-05  1.0067E-07  0.0000E+00  3.3993E-03  3.0092E-02  0.0000E+00
  1.7084E-04  3.1484E-03  2.8017E-02  3.4410E-05  1.1838E-07  0.0000E+00  3.1288E-03  2.7899E-02  0.0000E+00
  1.6513E-04  2.9314E-03  2.6246E-02  3.1888E-05  1.3170E-07  0.0000E+00  2.9131E-03  2.6137E-02  0.0000E+00
  1.5909E-04  2.7377E-03  2.4654E-02  2.9649E-05  1.4282E-07  0.0000E+00  2.7205E-03  2.4553E-02  0.0000E+00
  1.5408E-04  2.5943E-03  2.3469E-02  2.8000E-05  1.5050E-07  0.0000E+00  2.5780E-03  2.3374E-02  0.0000E+00
  1.4229E-04  2.2985E-03  2.1003E-02  2.4619E-05  1.6459E-07  0.0000E+00  2.2838E-03  2.0920E-02  0.0000E+00
  1.4229E-04  2.2985E-03  2.1003E-02  2.4619E-05  1.6459E-07  5.1016E-15  2.2838E-03  2.0920E-02  0.0000E+00
  1.3297E-04  2.1016E-03  1.9346E-02  2.2387E-05  1.7229E-07  2.4816E-08  2.0881E-03  1.9271E-02  0.0000E+00
  1.2210E-04  1.8876E-03  1.7528E-02  1.9977E-05  1.7880E-07  4.8770E-08  1.8753E-03  1.7461E-02  0.0000E+00
  1.1143E-04  1.6901E-03  1.5834E-02  1.7771E-05  1.8281E-07  6.8366E-08  1.6790E-03  1.5775E-02  0.0000E+00
  1.0238E-04  1.5304E-03  1.4452E-02  1.6001E-05  1.8450E-07  8.2253E-08  1.5204E-03  1.4399E-02  0.0000E+00
  9.3886E-05  1.3860E-03  1.3191E-02  1.4410E-05  1.8474E-07  9.3223E-08  1.3768E-03  1.3143E-02  0.0000E+00
  8.7321E-05  1.2775E-03  1.2235E-02  1.3223E-05  1.8406E-07  1.0040E-07  1.2690E-03  1.2191E-02  0.0000E+00
  7.9935E-05  1.1583E-03  1.1177E-02  1.1925E-05  1.8240E-07  1.0715E-07  1.1505E-03  1.1138E-02  0.0000E+00
  7.3897E-05  1.0629E-03  1.0325E-02  1.0894E-05  1.8027E-07  1.1159E-07  1.0557E-03  1.0289E-02  0.0000E+00
  6.8748E-05  9.8298E-04  9.6048E-03  1.0035E-05  1.7790E-07  1.1460E-07  9.7631E-04  9.5718E-03  0.0000E+00
  6.2719E-05  8.9086E-04  8.7692E-03  9.0495E-06  1.7447E-07  1.1724E-07  8.8478E-04  8.7395E-03  0.0000E+00
  5.7532E-05  8.1282E-04  8.0556E-03  8.2200E-06  1.7099E-07  1.1878E-07  8.0723E-04  8.0286E-03  0.0000E+00
  5.3062E-05  7.4639E-04  7.4438E-03  7.5180E-06  1.6760E-07  1.1958E-07  7.4124E-04  7.4192E-03  0.0000E+00
  4.8946E-05  6.8586E-04  6.8824E-03  6.8818E-06  1.6415E-07  1.1987E-07  6.8110E-04  6.8600E-03  0.0000E+00
  4.5233E-05  6.3174E-04  6.3771E-03  6.3159E-06  1.6077E-07  1.1978E-07  6.2733E-04  6.3566E-03  0.0000E+00
  4.1986E-05  5.8477E-04  5.9358E-03  5.8274E-06  1.5760E-07  1.1942E-07  5.8067E-04  5.9169E-03  0.0000E+00
  3.9145E-05  5.4395E-04  5.5499E-03  5.4047E-06  1.5470E-07  1.1892E-07  5.4011E-04  5.5324E-03  0.0000E+00
  3.6492E-05  5.0600E-04  5.1891E-03  5.0137E-06  1.5193E-07  1.1836E-07  5.0242E-04  5.1730E-03  0.0000E+00
  3.4072E-05  4.7145E-04  4.8589E-03  4.6594E-06  1.4936E-07  1.1778E-07  4.6810E-04  4.8439E-03  0.0000E+00
  3.1931E-05  4.4094E-04  4.5657E-03  4.3479E-06  1.4708E-07  1.1724E-07  4.3779E-04  4.5517E-03  0.0000E+00
  3.0040E-05  4.1403E-04  4.3057E-03  4.0743E-06  1.4506E-07  1.1674E-07  4.1105E-04  4.2927E-03  0.0000E+00
  2.8255E-05  3.8864E-04  4.0594E-03  3.8174E-06  1.4317E-07  1.1628E-07  3.8584E-04  4.0472E-03  0.0000E+00
  2.6608E-05  3.6522E-04  3.8310E-03  3.5813E-06  1.4145E-07  1.1587E-07  3.6258E-04  3.8196E-03  0.0000E+00
  2.5135E-05  3.4428E-04  3.6259E-03  3.3711E-06  1.3996E-07  1.1554E-07  3.4178E-04  3.6152E-03  0.0000E+00
  2.3821E-05  3.2559E-04  3.4419E-03  3.1842E-06  1.3869E-07  1.1531E-07  3.2321E-04  3.4319E-03  0.0000E+00
  2.2568E-05  3.0778E-04  3.2660E-03  3.0069E-06  1.3757E-07  1.1516E-07  3.0552E-04  3.2565E-03  0.0000E+00
  2.1401E-05  2.9116E-04  3.1012E-03  2.8422E-06  1.3659E-07  1.1509E-07  2.8902E-04  3.0922E-03  0.0000E+00
  2.0348E-05  2.7616E-04  2.9517E-03  2.6939E-06  1.3579E-07  1.1512E-07  2.7412E-04  2.9433E-03  0.0000E+00
  1.9401E-05  2.6265E-04  2.8167E-03  2.5610E-06  1.3513E-07  1.1521E-07  2.6070E-04  2.8086E-03  0.0000E+00
  1.8493E-05  2.4967E-04  2.6863E-03  2.4337E-06  1.3458E-07  1.1537E-07  2.4780E-04  2.6788E-03  0.0000E+00
  1.7640E-05  2.3745E-04  2.5633E-03  2.3144E-06  1.3414E-07  1.1560E-07  2.3567E-04  2.5561E-03  0.0000E+00
  1.6866E-05  2.2633E-04  2.4510E-03  2.2063E-06  1.3382E-07  1.1589E-07  2.2463E-04  2.4441E-03  0.0000E+00
  1.6165E-05  2.1625E-04  2.3487E-03  2.1085E-06  1.3361E-07  1.1624E-07  2.1461E-04  2.3422E-03  0.0000E+00
  1.5490E-05  2.0649E-04  2.2494E-03  2.0143E-06  1.3352E-07  1.1669E-07  2.0492E-04  2.2432E-03  0.0000E+00
  1.2021E-05  4.3351E-03  4.0853E-02  4.3421E-05  0.0000E+00  0.0000E+00  4.3057E-03  4.0709E-02  0.0000E+00
  5.4647E-05  3.8264E-03  3.6468E-02  3.7968E-05  0.0000E+00  0.0000E+00  3.8003E-03  3.6342E-02  0.0000E+00
  7.2756E-05  3.4817E-03  3.3462E-02  3.4309E-05  0.0000E+00  0.0000E+00  3.4578E-03  3.3349E-02  0.0000E+00
  7.9015E-05  3.0042E-03  2.9250E-02  2.9293E-05  0.0000E+00  0.0000E+00  2.9835E-03  2.9153E-02  0.0000E+00
  7.9015E-05  3.0042E-03  2.9250E-02  2.9293E-05  2.4699E-14  0.0000E+00  2.9835E-03  2.9153E-02  0.0000E+00
  7.9015E-05  2.7500E-03  2.6980E-02  2.6648E-05  8.0140E-09  0.0000E+00  2.7309E-03  2.6892E-02  0.0000E+00
  7.9015E-05  2.4823E-03  2.4567E-02  2.3884E-05  1.6109E-08  0.0000E+00  2.4650E-03  2.4489E-02  0.0000E+00
  7.9015E-05  2.2746E-03  2.2679E-02  2.1756E-05  2.2290E-08  0.0000E+00  2.2587E-03  2.2608E-02  0.0000E+00
  7.8564E-05  2.0935E-03  2.1019E-02  1.9913E-05  2.7618E-08  0.0000E+00  2.0788E-03  2.0954E-02  0.0000E+00
  7.7286E-05  1.9186E-03  1.9403E-02  1.8145E-05  3.2685E-08  0.0000E+00  1.9051E-03  1.9344E-02  0.0000E+00
  7.5793E-05  1.7797E-03  1.8110E-02  1.6749E-05  3.6641E-08  0.0000E+00  1.7671E-03  1.8056E-02  0.0000E+00
  7.4150E-05  1.6562E-03  1.6952E-02  1.5515E-05  4.0104E-08  0.0000E+00  1.6444E-03  1.6902E-02  0.0000E+00
  7.2463E-05  1.5651E-03  1.6093E-02  1.4609E-05  4.2621E-08  0.0000E+00  1.5539E-03  1.6045E-02  0.0000E+00
  6.7789E-05  1.3779E-03  1.4313E-02  1.2761E-05  4.7639E-08  0.0000E+00  1.3680E-03  1.4272E-02  0.0000E+00
  6.7789E-05  1.3779E-03  1.4313E-02  1.2761E-05  4.7639E-08  1.5369E-15  1.3680E-03  1.4272E-02  0.0000E+00
  6.3689E-05  1.2540E-03  1.3124E-02  1.1548E-05  5.0773E-08  7.5528E-09  1.2451E-03  1.3087E-02  0.0000E+00
  5.8699E-05  1.1201E-03  1.1827E-02  1.0246E-05  5.3927E-08  1.5079E-08  1.1120E-03  1.1794E-02  0.0000E+00
  5.3666E-05  9.9722E-04  1.0624E-02  9.0619E-06  5.6578E-08  2.1533E-08  9.9002E-04  1.0595E-02  0.0000E+00
  4.9339E-05  8.9847E-04  9.6488E-03  8.1172E-06  5.8540E-08  2.6409E-08  8.9196E-04  9.6230E-03  0.0000E+00
  4.5256E-05  8.0959E-04  8.7631E-03  7.2733E-06  6.0252E-08  3.0634E-08  8.0370E-04  8.7400E-03  0.0000E+00
  4.2098E-05  7.4313E-04  8.0955E-03  6.6464E-06  6.1527E-08  3.3721E-08  7.3771E-04  8.0745E-03  0.0000E+00
  3.8600E-05  6.7044E-04  7.3596E-03  5.9652E-06  6.2916E-08  3.7029E-08  6.6553E-04  7.3408E-03  0.0000E+00
  3.5739E-05  6.1259E-04  6.7692E-03  5.4267E-06  6.3981E-08  3.9577E-08  6.0809E-04  6.7522E-03  0.0000E+00
  3.3283E-05  5.6430E-04  6.2730E-03  4.9798E-06  6.4842E-08  4.1648E-08  5.6014E-04  6.2574E-03  0.0000E+00
  3.0388E-05  5.0891E-04  5.6996E-03  4.4703E-06  6.5828E-08  4.3994E-08  5.0515E-04  5.6857E-03  0.0000E+00
  2.7881E-05  4.6221E-04  5.2123E-03  4.0437E-06  6.6738E-08  4.6033E-08  4.5878E-04  5.1997E-03  0.0000E+00
  2.5709E-05  4.2264E-04  4.7964E-03  3.6846E-06  6.7591E-08  4.7832E-08  4.1949E-04  4.7849E-03  0.0000E+00
  2.3701E-05  3.8674E-04  4.4164E-03  3.3608E-06  6.8452E-08  4.9550E-08  3.8385E-04  4.4060E-03  0.0000E+00
  2.1884E-05  3.5479E-04  4.0758E-03  3.0742E-06  6.9313E-08  5.1174E-08  3.5212E-04  4.0664E-03  0.0000E+00
  2.0292E-05  3.2717E-04  3.7796E-03  2.8280E-06  7.0151E-08  5.2676E-08  3.2470E-04  3.7709E-03  0.0000E+00
  1.8896E-05  3.0324E-04  3.5215E-03  2.6159E-06  7.0999E-08  5.4106E-08  3.0095E-04  3.5135E-03  0.0000E+00
  1.7562E-05  2.8109E-04  3.2811E-03  2.4207E-06  7.1959E-08  5.5612E-08  2.7896E-04  3.2737E-03  0.0000E+00
  1.6354E-05  2.6100E-04  3.0619E-03  2.2446E-06  7.3020E-08  5.7178E-08  2.5901E-04  3.0550E-03  0.0000E+00
  1.5307E-05  2.4332E-04  2.8679E-03  2.0905E-06  7.4129E-08  5.8740E-08  2.4146E-04  2.8615E-03  0.0000E+00
  1.4396E-05  2.2777E-04  2.6964E-03  1.9557E-06  7.5262E-08  6.0282E-08  2.2602E-04  2.6905E-03  0.0000E+00
  1.3539E-05  2.1315E-04  2.5345E-03  1.8297E-06  7.6480E-08  6.1893E-08  2.1151E-04  2.5290E-03  0.0000E+00
  1.2764E-05  1.9970E-04  2.3848E-03  1.7144E-06  7.7751E-08  6.3537E-08  1.9816E-04  2.3796E-03  0.0000E+00
  1.2071E-05  1.8772E-04  2.2507E-03  1.6122E-06  7.9044E-08  6.5171E-08  1.8626E-04  2.2459E-03  0.0000E+00
  1.1466E-05  1.7705E-04  2.1309E-03  1.5217E-06  8.0363E-08  6.6804E-08  1.7567E-04  2.1264E-03  0.0000E+00
  1.0884E-05  1.6692E-04  2.0166E-03  1.4362E-06  8.1785E-08  6.8532E-08  1.6560E-04  2.0123E-03  0.0000E+00
  1.0354E-05  1.5749E-04  1.9098E-03  1.3571E-06  8.3263E-08  7.0305E-08  1.5624E-04  1.9058E-03  0.0000E+00
  9.9297E-06  1.4900E-04  1.8132E-03  1.2862E-06  8.4755E-08  7.2071E-08  1.4781E-04  1.8094E-03  0.0000E+00
  9.5503E-06  1.4137E-04  1.7261E-03  1.2229E-06  8.6219E-08  7.3789E-08  1.4024E-04  1.7225E-03  0.0000E+00
  9.1736E-06  1.3406E-04  1.6423E-03  1.1626E-06  8.7762E-08  7.5584E-08  1.3298E-04  1.6389E-03  0.0000E+00
  8.8170E-06  1.2720E-04  1.5634E-03  1.1063E-06  8.9335E-08  7.7401E-08  1.2617E-04  1.5602E-03  0.0000E+00
  8.5852E-06  1.2097E-04  1.4915E-03  1.0554E-06  9.0890E-08  7.9185E-08  1.1998E-04  1.4885E-03  0.0000E+00
  8.3855E-06  1.1533E-04  1.4262E-03  1.0096E-06  9.2427E-08  8.0936E-08  1.1438E-04  1.4233E-03  0.0000E+00
  8.2057E-06  1.0989E-04  1.3630E-03  9.6574E-07  9.4062E-08  8.2784E-08  1.0898E-04  1.3602E-03  0.0000E+00
  3.6088E-06  2.5719E-03  2.8049E-02  2.1949E-05  0.0000E+00  0.0000E+00  2.5525E-03  2.7980E-02  0.0000E+00
  1.3854E-05  2.2539E-03  2.4863E-02  1.9057E-05  0.0000E+00  0.0000E+00  2.2369E-03  2.4804E-02  0.0000E+00
  1.3920E-05  2.0399E-03  2.2695E-02  1.7128E-05  0.0000E+00  0.0000E+00  2.0245E-03  2.2642E-02  0.0000E+00
  1.3920E-05  1.7455E-03  1.9676E-02  1.4500E-05  0.0000E+00  0.0000E+00  1.7323E-03  1.9631E-02  0.0000E+00
  1.3920E-05  1.7455E-03  1.9676E-02  1.4500E-05  2.5768E-15  0.0000E+00  1.7323E-03  1.9631E-02  0.0000E+00
  1.3920E-05  1.5898E-03  1.8061E-02  1.3125E-05  8.8447E-10  0.0000E+00  1.5778E-03  1.8020E-02  0.0000E+00
  1.3920E-05  1.4268E-03  1.6353E-02  1.1694E-05  1.9442E-09  0.0000E+00  1.4160E-03  1.6317E-02  0.0000E+00
  1.3920E-05  1.3011E-03  1.5024E-02  1.0600E-05  2.8966E-09  0.0000E+00  1.2912E-03  1.4992E-02  0.0000E+00
  1.3920E-05  1.1919E-03  1.3861E-02  9.6558E-06  3.8429E-09  0.0000E+00  1.1829E-03  1.3832E-02  0.0000E+00
  1.3920E-05  1.0871E-03  1.2735E-02  8.7550E-06  4.8793E-09  0.0000E+00  1.0788E-03  1.2708E-02  0.0000E+00
  1.3920E-05  1.0042E-03  1.1838E-02  8.0473E-06  5.8043E-09  0.0000E+00  9.9654E-04  1.1813E-02  0.0000E+00
  1.3920E-05  9.3075E-04  1.1038E-02  7.4241E-06  6.7164E-09  0.0000E+00  9.2368E-04  1.1015E-02  0.0000E+00
  1.3916E-05  8.7680E-04  1.0446E-02  6.9683E-06  7.4642E-09  0.0000E+00  8.7013E-04  1.0425E-02  0.0000E+00
  1.3899E-05  7.6653E-04  9.2276E-03  6.0434E-06  9.3132E-09  0.0000E+00  7.6070E-04  9.2093E-03  0.0000E+00
  1.3899E-05  7.6653E-04  9.2276E-03  6.0434E-06  9.3132E-09  1.7848E-16  7.6070E-04  9.2093E-03  0.0000E+00
  1.3882E-05  6.9405E-04  8.4184E-03  5.4407E-06  1.0814E-08  9.8433E-10  6.8877E-04  8.4020E-03  0.0000E+00
  1.3859E-05  6.1610E-04  7.5402E-03  4.7976E-06  1.2734E-08  2.2987E-09  6.1140E-04  7.5258E-03  0.0000E+00
  1.3836E-05  5.4507E-04  6.7319E-03  4.2166E-06  1.4825E-08  3.8217E-09  5.4090E-04  6.7192E-03  0.0000E+00
  1.3816E-05  4.8832E-04  6.0800E-03  3.7563E-06  1.6799E-08  5.3401E-09  4.8459E-04  6.0687E-03  0.0000E+00
  1.3797E-05  4.3755E-04  5.4915E-03  3.3479E-06  1.8936E-08  7.0776E-09  4.3420E-04  5.4815E-03  0.0000E+00
  1.3782E-05  3.9978E-04  5.0502E-03  3.0463E-06  2.0814E-08  8.6714E-09  3.9672E-04  5.0411E-03  0.0000E+00
  1.3229E-05  3.5869E-04  4.5663E-03  2.7206E-06  2.3184E-08  1.0752E-08  3.5594E-04  4.5582E-03  0.0000E+00
  1.2503E-05  3.2616E-04  4.1801E-03  2.4647E-06  2.5326E-08  1.2689E-08  3.2365E-04  4.1728E-03  0.0000E+00
  1.1800E-05  2.9914E-04  3.8571E-03  2.2536E-06  2.7318E-08  1.4532E-08  2.9684E-04  3.8504E-03  0.0000E+00
  1.0902E-05  2.6830E-04  3.4856E-03  2.0144E-06  2.9900E-08  1.6976E-08  2.6623E-04  3.4797E-03  0.0000E+00
  1.0080E-05  2.4244E-04  3.1717E-03  1.8156E-06  3.2451E-08  1.9448E-08  2.4056E-04  3.1663E-03  0.0000E+00
  9.3456E-06  2.2064E-04  2.9050E-03  1.6493E-06  3.4929E-08  2.1893E-08  2.1893E-04  2.9002E-03  0.0000E+00
  8.6533E-06  2.0096E-04  2.6626E-03  1.5003E-06  3.7474E-08  2.4440E-08  1.9939E-04  2.6583E-03  0.0000E+00
  8.0197E-06  1.8352E-04  2.4463E-03  1.3693E-06  4.0013E-08  2.7015E-08  1.8208E-04  2.4424E-03  0.0000E+00
  7.4613E-06  1.6852E-04  2.2591E-03  1.2575E-06  4.2454E-08  2.9516E-08  1.6719E-04  2.2555E-03  0.0000E+00
  6.9932E-06  1.5558E-04  2.0966E-03  1.1617E-06  4.4819E-08  3.1961E-08  1.5435E-04  2.0933E-03  0.0000E+00
  6.8772E-06  1.4365E-04  1.9459E-03  1.0742E-06  4.7298E-08  3.4540E-08  1.4251E-04  1.9428E-03  0.0000E+00
  6.8713E-06  1.3286E-04  1.8090E-03  9.9574E-07  4.9823E-08  3.7180E-08  1.3181E-04  1.8061E-03  0.0000E+00
  6.8226E-06  1.2341E-04  1.6883E-03  9.2753E-07  5.2290E-08  3.9772E-08  1.2243E-04  1.6857E-03  0.0000E+00
  6.7667E-06  1.1513E-04  1.5820E-03  8.6825E-07  5.4674E-08  4.2286E-08  1.1421E-04  1.5796E-03  0.0000E+00
  6.7656E-06  1.0738E-04  1.4819E-03  8.1314E-07  5.7119E-08  4.4873E-08  1.0651E-04  1.4797E-03  0.0000E+00
  6.7083E-06  1.0027E-04  1.3898E-03  7.6305E-07  5.9563E-08  4.7467E-08  9.9450E-05  1.3877E-03  0.0000E+00
  6.7032E-06  9.3955E-05  1.3076E-03  7.1893E-07  6.1944E-08  5.0000E-08  9.3181E-05  1.3056E-03  0.0000E+00
  6.6332E-06  8.8351E-05  1.2343E-03  6.8013E-07  6.4274E-08  5.2480E-08  8.7617E-05  1.2324E-03  0.0000E+00
  6.6357E-06  8.3044E-05  1.1646E-03  6.4375E-07  6.6698E-08  5.5062E-08  8.2349E-05  1.1628E-03  0.0000E+00
  6.6333E-06  7.8123E-05  1.0996E-03  6.1032E-07  6.9142E-08  5.7667E-08  7.7462E-05  1.0980E-03  0.0000E+00
  6.6318E-06  7.3703E-05  1.0411E-03  5.8059E-07  7.1532E-08  6.0215E-08  7.3074E-05  1.0396E-03  0.0000E+00
  6.5603E-06  6.9746E-05  9.8849E-04  5.5422E-07  7.3826E-08  6.2663E-08  6.9144E-05  9.8703E-04  0.0000E+00
  6.5592E-06  6.5962E-05  9.3800E-04  5.2925E-07  7.6186E-08  6.5183E-08  6.5387E-05  9.3661E-04  0.0000E+00
  6.5577E-06  6.2421E-05  8.9056E-04  5.0610E-07  7.8543E-08  6.7702E-08  6.1870E-05  8.8924E-04  0.0000E+00
  6.5552E-06  5.9215E-05  8.4746E-04  4.8536E-07  8.0826E-08  7.0140E-08  5.8687E-05  8.4621E-04  0.0000E+00
  6.4803E-06  5.6322E-05  8.0842E-04  4.6685E-07  8.3038E-08  7.2504E-08  5.5813E-05  8.0723E-04  0.0000E+00
  6.4809E-06  5.3535E-05  7.7070E-04  4.4925E-07  8.5343E-08  7.4963E-08  5.3045E-05  7.6956E-04  0.0000E+00
