 # Tue Oct 27 14:26:24 2009
 # MSTW 2008 LO PDF grid for central fit.
 # distance(t),tolerance(T) =   0.  0.
 # mCharm = 1.43
 # mBottom = 4.30
 # alphaS(1GeV) = 0.40768
 # alphaS(MZ) = 0.11517
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.9690E-03  2.5226E-02  1.3466E-01  4.7670E-04  2.2094E-06 -7.7695E-10  2.5109E-02  1.3288E-01 -1.5539E-09
  1.9599E-03  2.3373E-02  1.2610E-01  4.3714E-04  2.8633E-06 -1.0758E-09  2.3264E-02  1.2447E-01 -2.1517E-09
  1.9312E-03  2.1541E-02  1.1753E-01  3.9850E-04  3.4987E-06 -1.4397E-09  2.1438E-02  1.1605E-01 -2.8793E-09
  1.8935E-03  2.0059E-02  1.1053E-01  3.6766E-04  4.0103E-06 -1.7876E-09  1.9963E-02  1.0917E-01 -3.5752E-09
  1.8484E-03  1.8726E-02  1.0416E-01  3.4021E-04  4.4550E-06 -2.1726E-09  1.8635E-02  1.0290E-01 -4.3453E-09
  1.8077E-03  1.7735E-02  9.9379E-02  3.2003E-04  4.7754E-06 -2.5182E-09  1.7648E-02  9.8199E-02 -5.0364E-09
  1.7036E-03  1.5688E-02  8.9362E-02  2.7895E-04  5.4038E-06 -3.4288E-09  1.5609E-02  8.8340E-02 -6.8576E-09
  1.7036E-03  1.5688E-02  8.9362E-02  2.7895E-04  5.4038E-06 -3.4287E-09  1.5609E-02  8.8340E-02 -6.8576E-09
  1.6135E-03  1.4334E-02  8.2617E-02  2.5231E-04  5.8201E-06  7.6737E-07  1.4259E-02  8.1697E-02 -8.4011E-09
  1.5027E-03  1.2877E-02  7.5245E-02  2.2426E-04  6.3409E-06  1.6376E-06  1.2808E-02  7.4432E-02 -1.0575E-08
  1.3886E-03  1.1551E-02  6.8413E-02  1.9924E-04  6.8090E-06  2.4122E-06  1.1487E-02  6.7696E-02 -1.3197E-08
  1.2882E-03  1.0493E-02  6.2869E-02  1.7967E-04  7.1657E-06  3.0149E-06  1.0433E-02  6.2226E-02 -1.5859E-08
  1.1914E-03  9.5452E-03  5.7828E-02  1.6245E-04  7.3839E-06  3.5195E-06  9.4900E-03  5.7251E-02 -1.8900E-08
  1.1149E-03  8.8392E-03  5.4020E-02  1.4983E-04  7.5365E-06  3.9011E-06  8.7869E-03  5.3491E-02 -2.1657E-08
  1.0274E-03  8.0682E-03  4.9806E-02  1.3631E-04  7.8761E-06  4.4086E-06  8.0190E-03  4.9329E-02 -2.5257E-08
  9.5487E-04  7.4541E-03  4.6408E-02  1.2570E-04  8.1304E-06  4.8016E-06  7.4076E-03  4.5971E-02 -2.8742E-08
  8.9240E-04  6.9405E-03  4.3535E-02  1.1694E-04  8.3510E-06  5.1373E-06  6.8961E-03  4.3131E-02 -3.2158E-08
  8.1860E-04  6.3486E-03  4.0187E-02  1.0697E-04  8.5531E-06  5.5180E-06  6.3066E-03  3.9821E-02 -3.6744E-08
  7.5460E-04  5.8460E-03  3.7311E-02  9.8652E-05  8.7643E-06  5.8815E-06  5.8061E-03  3.6977E-02 -4.1370E-08
  6.9911E-04  5.4168E-03  3.4831E-02  9.1659E-05  9.0270E-06  6.2357E-06  5.3787E-03  3.4523E-02 -4.5988E-08
  6.4777E-04  5.0240E-03  3.2539E-02  8.5319E-05  9.2676E-06  6.5563E-06  4.9876E-03  3.2255E-02 -5.0848E-08
  6.0125E-04  4.6711E-03  3.0461E-02  7.9696E-05  9.5251E-06  6.8709E-06  4.6361E-03  3.0199E-02 -5.5806E-08
  5.6043E-04  4.3631E-03  2.8633E-02  7.4852E-05  9.7233E-06  7.1532E-06  4.3294E-03  2.8389E-02 -6.0731E-08
  5.2461E-04  4.0939E-03  2.7022E-02  7.0696E-05  9.9876E-06  7.4579E-06  4.0613E-03  2.6794E-02 -6.5586E-08
  4.9105E-04  3.8422E-03  2.5505E-02  6.6838E-05  1.0210E-05  7.7352E-06  3.8107E-03  2.5292E-02 -7.0656E-08
  4.6029E-04  3.6117E-03  2.4106E-02  6.3333E-05  1.0401E-05  7.9893E-06  3.5811E-03  2.3906E-02 -7.5810E-08
  4.3295E-04  3.4069E-03  2.2855E-02  6.0254E-05  1.0605E-05  8.2346E-06  3.3771E-03  2.2666E-02 -8.0847E-08
  4.0870E-04  3.2251E-03  2.1737E-02  5.7578E-05  1.0831E-05  8.4948E-06  3.1960E-03  2.1559E-02 -8.5756E-08
  3.8573E-04  3.0526E-03  2.0670E-02  5.5066E-05  1.1056E-05  8.7543E-06  3.0242E-03  2.0502E-02 -9.0872E-08
  3.6444E-04  2.8925E-03  1.9674E-02  5.2751E-05  1.1264E-05  8.9977E-06  2.8647E-03  1.9515E-02 -9.6073E-08
  3.4534E-04  2.7484E-03  1.8772E-02  5.0681E-05  1.1453E-05  9.2192E-06  2.7212E-03  1.8621E-02 -1.0116E-07
  3.2822E-04  2.6190E-03  1.7959E-02  4.8832E-05  1.1614E-05  9.4179E-06  2.5922E-03  1.7815E-02 -1.0610E-07
  3.1187E-04  2.4949E-03  1.7175E-02  4.7118E-05  1.1824E-05  9.6592E-06  2.4687E-03  1.7038E-02 -1.1119E-07
  2.9656E-04  2.3786E-03  1.6435E-02  4.5524E-05  1.2027E-05  9.8934E-06  2.3527E-03  1.6305E-02 -1.1632E-07
  2.8271E-04  2.2728E-03  1.5761E-02  4.4083E-05  1.2211E-05  1.0107E-05  2.2473E-03  1.5635E-02 -1.2135E-07
  2.7020E-04  2.1770E-03  1.5147E-02  4.2784E-05  1.2378E-05  1.0302E-05  2.1518E-03  1.5027E-02 -1.2625E-07
  2.5815E-04  2.0844E-03  1.4550E-02  4.1534E-05  1.2538E-05  1.0491E-05  2.0596E-03  1.4435E-02 -1.3131E-07
  2.4679E-04  1.9968E-03  1.3984E-02  4.0402E-05  1.2735E-05  1.0716E-05  1.9722E-03  1.3873E-02 -1.3643E-07
  2.3644E-04  1.9166E-03  1.3463E-02  3.9374E-05  1.2919E-05  1.0926E-05  1.8923E-03  1.3357E-02 -1.4141E-07
  2.2703E-04  1.8434E-03  1.2986E-02  3.8440E-05  1.3085E-05  1.1118E-05  1.8193E-03  1.2884E-02 -1.4623E-07
  2.1790E-04  1.7722E-03  1.2521E-02  3.7530E-05  1.3243E-05  1.1302E-05  1.7484E-03  1.2422E-02 -1.5119E-07
  5.0134E-04  3.3225E-02  1.7828E-01  5.9973E-04  0.0000E+00  0.0000E+00  3.3084E-02  1.7602E-01  0.0000E+00
  8.3018E-04  3.0323E-02  1.6469E-01  5.4035E-04 -3.3852E-11 -3.3852E-11  3.0192E-02  1.6266E-01 -6.7704E-11
  1.0181E-03  2.8161E-02  1.5445E-01  4.9678E-04 -9.7869E-11 -9.7869E-11  2.8038E-02  1.5259E-01 -1.9574E-10
  1.2209E-03  2.4882E-02  1.3873E-01  4.3176E-04 -2.4351E-10 -2.4351E-10  2.4771E-02  1.3712E-01 -4.8702E-10
  1.2209E-03  2.4882E-02  1.3873E-01  4.3176E-04 -2.4202E-10 -2.4351E-10  2.4771E-02  1.3712E-01 -4.8702E-10
  1.2930E-03  2.3001E-02  1.2959E-01  3.9502E-04  5.0443E-07 -3.7175E-10  2.2897E-02  1.2812E-01 -7.4351E-10
  1.3414E-03  2.0926E-02  1.1940E-01  3.5509E-04  1.1271E-06 -6.1224E-10  2.0829E-02  1.1808E-01 -1.2245E-09
  1.3575E-03  1.9255E-02  1.1109E-01  3.2336E-04  1.6552E-06 -8.9932E-10  1.9163E-02  1.0990E-01 -1.7986E-09
  1.3550E-03  1.7757E-02  1.0357E-01  2.9527E-04  2.1169E-06 -1.2440E-09  1.7672E-02  1.0249E-01 -2.4879E-09
  1.3370E-03  1.6283E-02  9.6086E-02  2.6793E-04  2.5615E-06 -1.6626E-09  1.6203E-02  9.5102E-02 -3.3251E-09
  1.3111E-03  1.5096E-02  8.9989E-02  2.4619E-04  2.9134E-06 -2.0619E-09  1.5020E-02  8.9089E-02 -4.1238E-09
  1.2791E-03  1.4032E-02  8.4466E-02  2.2693E-04  3.2272E-06 -2.5036E-09  1.3961E-02  8.3639E-02 -5.0072E-09
  1.2499E-03  1.3245E-02  8.0338E-02  2.1282E-04  3.4617E-06 -2.8996E-09  1.3176E-02  7.9564E-02 -5.7993E-09
  1.1745E-03  1.1627E-02  7.1734E-02  1.8437E-04  4.0323E-06 -3.9403E-09  1.1565E-02  7.1069E-02 -7.8805E-09
  1.1745E-03  1.1627E-02  7.1734E-02  1.8437E-04  4.0323E-06 -3.9401E-09  1.1565E-02  7.1069E-02 -7.8805E-09
  1.1092E-03  1.0564E-02  6.5980E-02  1.6607E-04  4.4333E-06  6.0085E-07  1.0506E-02  6.5385E-02 -9.6354E-09
  1.0290E-03  9.4285E-03  5.9731E-02  1.4687E-04  4.8576E-06  1.2194E-06  9.3750E-03  5.9209E-02 -1.2100E-08
  9.4659E-04  8.4027E-03  5.3982E-02  1.2989E-04  5.2540E-06  1.7843E-06  8.3534E-03  5.3524E-02 -1.5061E-08
  8.7441E-04  7.5899E-03  4.9347E-02  1.1677E-04  5.6004E-06  2.2872E-06  7.5440E-03  4.8940E-02 -1.8056E-08
  8.0505E-04  6.8673E-03  4.5161E-02  1.0535E-04  5.9991E-06  2.7941E-06  6.8244E-03  4.4797E-02 -2.1472E-08
  7.5056E-04  6.3319E-03  4.2016E-02  9.7028E-05  6.2973E-06  3.1721E-06  6.2913E-03  4.1683E-02 -2.4561E-08
  6.8849E-04  5.7506E-03  3.8555E-02  8.8135E-05  6.6342E-06  3.5964E-06  5.7123E-03  3.8257E-02 -2.8583E-08
  6.3732E-04  5.2903E-03  3.5779E-02  8.1223E-05  6.9163E-06  3.9593E-06  5.2540E-03  3.5507E-02 -3.2470E-08
  5.9346E-04  4.9072E-03  3.3443E-02  7.5606E-05  7.2305E-06  4.3332E-06  4.8725E-03  3.3192E-02 -3.6273E-08
  5.4193E-04  4.4679E-03  3.0734E-02  6.9248E-05  7.5922E-06  4.7672E-06  4.4350E-03  3.0507E-02 -4.1364E-08
  4.9749E-04  4.0968E-03  2.8419E-02  6.3954E-05  7.9072E-06  5.1467E-06  4.0655E-03  2.8213E-02 -4.6492E-08
  4.5916E-04  3.7815E-03  2.6431E-02  5.9534E-05  8.2038E-06  5.5012E-06  3.7515E-03  2.6242E-02 -5.1602E-08
  4.2388E-04  3.4942E-03  2.4603E-02  5.5612E-05  8.5383E-06  5.8923E-06  3.4654E-03  2.4428E-02 -5.6972E-08
  3.9207E-04  3.2372E-03  2.2951E-02  5.2143E-05  8.8421E-06  6.2502E-06  3.2094E-03  2.2790E-02 -6.2436E-08
  3.6429E-04  3.0138E-03  2.1504E-02  4.9160E-05  9.1104E-06  6.5690E-06  2.9869E-03  2.1354E-02 -6.7859E-08
  3.4003E-04  2.8192E-03  2.0233E-02  4.6617E-05  9.3784E-06  6.8839E-06  2.7931E-03  2.0093E-02 -7.3199E-08
  3.1739E-04  2.6380E-03  1.9041E-02  4.4310E-05  9.6705E-06  7.2225E-06  2.6126E-03  1.8910E-02 -7.8767E-08
  2.9671E-04  2.4726E-03  1.7945E-02  4.2222E-05  9.9399E-06  7.5371E-06  2.4478E-03  1.7822E-02 -8.4421E-08
  2.7842E-04  2.3261E-03  1.6967E-02  4.0390E-05  1.0181E-05  7.8210E-06  2.3018E-03  1.6852E-02 -8.9936E-08
  2.6225E-04  2.1965E-03  1.6097E-02  3.8811E-05  1.0427E-05  8.1070E-06  2.1726E-03  1.5988E-02 -9.5307E-08
  2.4698E-04  2.0739E-03  1.5268E-02  3.7360E-05  1.0692E-05  8.4120E-06  2.0505E-03  1.5165E-02 -1.0090E-07
  2.3288E-04  1.9604E-03  1.4497E-02  3.6026E-05  1.0939E-05  8.6978E-06  1.9373E-03  1.4399E-02 -1.0658E-07
  2.2027E-04  1.8585E-03  1.3801E-02  3.4839E-05  1.1163E-05  8.9579E-06  1.8358E-03  1.3708E-02 -1.1213E-07
  2.0901E-04  1.7673E-03  1.3174E-02  3.3803E-05  1.1385E-05  9.2153E-06  1.7449E-03  1.3085E-02 -1.1751E-07
  1.9828E-04  1.6801E-03  1.2572E-02  3.2852E-05  1.1631E-05  9.4958E-06  1.6579E-03  1.2487E-02 -1.2306E-07
  1.8827E-04  1.5984E-03  1.2005E-02  3.1965E-05  1.1861E-05  9.7598E-06  1.5765E-03  1.1924E-02 -1.2864E-07
  1.7923E-04  1.5244E-03  1.1489E-02  3.1167E-05  1.2071E-05  1.0002E-05  1.5027E-03  1.1411E-02 -1.3411E-07
  1.7110E-04  1.4575E-03  1.1020E-02  3.0462E-05  1.2272E-05  1.0233E-05  1.4360E-03  1.0945E-02 -1.3943E-07
  1.6328E-04  1.3931E-03  1.0566E-02  2.9822E-05  1.2504E-05  1.0496E-05  1.3716E-03  1.0494E-02 -1.4493E-07
  1.5593E-04  1.3322E-03  1.0136E-02  2.9220E-05  1.2722E-05  1.0744E-05  1.3109E-03  1.0066E-02 -1.5049E-07
  1.4924E-04  1.2766E-03  9.7407E-03  2.8673E-05  1.2922E-05  1.0972E-05  1.2554E-03  9.6738E-03 -1.5589E-07
  1.4318E-04  1.2259E-03  9.3798E-03  2.8184E-05  1.3110E-05  1.1188E-05  1.2048E-03  9.3150E-03 -1.6112E-07
  1.3731E-04  1.1768E-03  9.0280E-03  2.7747E-05  1.3330E-05  1.1434E-05  1.1557E-03  8.9653E-03 -1.6649E-07
  2.4102E-04  2.5513E-02  1.4876E-01  4.0606E-04  0.0000E+00  0.0000E+00  2.5394E-02  1.4726E-01  0.0000E+00
  5.0553E-04  2.3164E-02  1.3675E-01  3.6405E-04 -3.9012E-11 -3.9012E-11  2.3055E-02  1.3540E-01 -7.8024E-11
  6.5551E-04  2.1423E-02  1.2773E-01  3.3337E-04 -1.1465E-10 -1.1465E-10  2.1320E-02  1.2650E-01 -2.2929E-10
  8.1641E-04  1.8794E-02  1.1395E-01  2.8790E-04 -2.8719E-10 -2.8719E-10  1.8702E-02  1.1289E-01 -5.7438E-10
  8.1641E-04  1.8794E-02  1.1395E-01  2.8790E-04 -2.8588E-10 -2.8719E-10  1.8702E-02  1.1289E-01 -5.7438E-10
  8.7380E-04  1.7294E-02  1.0598E-01  2.6239E-04  4.6068E-07 -4.3824E-10  1.7207E-02  1.0502E-01 -8.7647E-10
  9.1241E-04  1.5646E-02  9.7119E-02  2.3472E-04  8.1137E-07 -7.2209E-10  1.5566E-02  9.6264E-02 -1.4442E-09
  9.2566E-04  1.4324E-02  8.9935E-02  2.1279E-04  1.1022E-06 -1.0597E-09  1.4249E-02  8.9163E-02 -2.1194E-09
  9.2463E-04  1.3145E-02  8.3458E-02  1.9346E-04  1.4020E-06 -1.4629E-09  1.3075E-02  8.2759E-02 -2.9258E-09
  9.1170E-04  1.1989E-02  7.7035E-02  1.7478E-04  1.7606E-06 -1.9490E-09  1.1924E-02  7.6407E-02 -3.8979E-09
  8.9283E-04  1.1063E-02  7.1830E-02  1.6001E-04  2.0676E-06 -2.4097E-09  1.1002E-02  7.1258E-02 -4.8195E-09
  8.6942E-04  1.0236E-02  6.7135E-02  1.4701E-04  2.3799E-06 -2.9172E-09  1.0179E-02  6.6612E-02 -5.8344E-09
  8.4808E-04  9.6273E-03  6.3640E-02  1.3752E-04  2.6076E-06 -3.3710E-09  9.5724E-03  6.3153E-02 -6.7421E-09
  7.9316E-04  8.3827E-03  5.6396E-02  1.1843E-04  3.0821E-06 -4.5597E-09  8.3332E-03  5.5981E-02 -9.1195E-09
  7.9316E-04  8.3827E-03  5.6396E-02  1.1843E-04  3.0821E-06 -4.5596E-09  8.3332E-03  5.5981E-02 -9.1195E-09
  7.4612E-04  7.5711E-03  5.1587E-02  1.0629E-04  3.4654E-06  4.5938E-07  7.5251E-03  5.1218E-02 -1.1116E-08
  6.8857E-04  6.7102E-03  4.6399E-02  9.3668E-05  3.8976E-06  9.5993E-07  6.6681E-03  4.6077E-02 -1.3913E-08
  6.2988E-04  5.9388E-03  4.1663E-02  8.2637E-05  4.3435E-06  1.4625E-06  5.9000E-03  4.1382E-02 -1.7260E-08
  5.7883E-04  5.3322E-03  3.7873E-02  7.4196E-05  4.7635E-06  1.9254E-06  5.2962E-03  3.7624E-02 -2.0637E-08
  5.3011E-04  4.7968E-03  3.4472E-02  6.6895E-05  5.1573E-06  2.3577E-06  4.7631E-03  3.4250E-02 -2.4483E-08
  4.9209E-04  4.4026E-03  3.1932E-02  6.1645E-05  5.4906E-06  2.7211E-06  4.3707E-03  3.1731E-02 -2.7952E-08
  4.4907E-04  3.9772E-03  2.9154E-02  5.6123E-05  5.9121E-06  3.1784E-06  3.9472E-03  2.8974E-02 -3.2455E-08
  4.1383E-04  3.6424E-03  2.6938E-02  5.1869E-05  6.2740E-06  3.5723E-06  3.6139E-03  2.6774E-02 -3.6801E-08
  3.8381E-04  3.3652E-03  2.5083E-02  4.8400E-05  6.5854E-06  3.9137E-06  3.3379E-03  2.4932E-02 -4.1045E-08
  3.4876E-04  3.0491E-03  2.2942E-02  4.4565E-05  7.0143E-06  4.3822E-06  3.0231E-03  2.2806E-02 -4.6711E-08
  3.1874E-04  2.7837E-03  2.1123E-02  4.1430E-05  7.4201E-06  4.8268E-06  2.7587E-03  2.0999E-02 -5.2407E-08
  2.9302E-04  2.5591E-03  1.9568E-02  3.8816E-05  7.7719E-06  5.2165E-06  2.5351E-03  1.9454E-02 -5.8076E-08
  2.6947E-04  2.3556E-03  1.8144E-02  3.6527E-05  8.1479E-06  5.6321E-06  2.3324E-03  1.8039E-02 -6.4020E-08
  2.4836E-04  2.1743E-03  1.6864E-02  3.4549E-05  8.5242E-06  6.0484E-06  2.1517E-03  1.6767E-02 -7.0056E-08
  2.3003E-04  2.0174E-03  1.5746E-02  3.2853E-05  8.8498E-06  6.4130E-06  1.9954E-03  1.5656E-02 -7.6038E-08
  2.1409E-04  1.8813E-03  1.4769E-02  3.1440E-05  9.1785E-06  6.7795E-06  1.8598E-03  1.4685E-02 -8.1923E-08
  1.9929E-04  1.7550E-03  1.3855E-02  3.0176E-05  9.5216E-06  7.1613E-06  1.7339E-03  1.3776E-02 -8.8052E-08
  1.8584E-04  1.6401E-03  1.3018E-02  2.9032E-05  9.8296E-06  7.5080E-06  1.6194E-03  1.2943E-02 -9.4265E-08
  1.7398E-04  1.5387E-03  1.2274E-02  2.8067E-05  1.0139E-05  7.8547E-06  1.5183E-03  1.2204E-02 -1.0032E-07
  1.6355E-04  1.4493E-03  1.1613E-02  2.7250E-05  1.0441E-05  8.1927E-06  1.4291E-03  1.1547E-02 -1.0620E-07
  1.5373E-04  1.3650E-03  1.0987E-02  2.6488E-05  1.0729E-05  8.5169E-06  1.3451E-03  1.0923E-02 -1.1232E-07
  1.4471E-04  1.2872E-03  1.0405E-02  2.5823E-05  1.1028E-05  8.8520E-06  1.2674E-03  1.0344E-02 -1.1853E-07
  1.3666E-04  1.2176E-03  9.8810E-03  2.5243E-05  1.1308E-05  9.1662E-06  1.1980E-03  9.8233E-03 -1.2460E-07
  1.2950E-04  1.1555E-03  9.4107E-03  2.4744E-05  1.1574E-05  9.4647E-06  1.1359E-03  9.3554E-03 -1.3047E-07
  1.2269E-04  1.0962E-03  8.9600E-03  2.4296E-05  1.1852E-05  9.7756E-06  1.0767E-03  8.9068E-03 -1.3651E-07
  1.1637E-04  1.0409E-03  8.5369E-03  2.3883E-05  1.2115E-05  1.0072E-05  1.0215E-03  8.4858E-03 -1.4259E-07
  1.1067E-04  9.9083E-04  8.1525E-03  2.3533E-05  1.2375E-05  1.0362E-05  9.7149E-04  8.1033E-03 -1.4855E-07
  1.0556E-04  9.4575E-04  7.8045E-03  2.3240E-05  1.2629E-05  1.0646E-05  9.2643E-04  7.7568E-03 -1.5434E-07
  1.0067E-04  9.0236E-04  7.4680E-03  2.2965E-05  1.2880E-05  1.0927E-05  8.8306E-04  7.4219E-03 -1.6032E-07
  9.6074E-05  8.6148E-04  7.1496E-03  2.2714E-05  1.3123E-05  1.1199E-05  8.4219E-04  7.1049E-03 -1.6636E-07
  9.1908E-05  8.2426E-04  6.8582E-03  2.2518E-05  1.3375E-05  1.1480E-05  8.0495E-04  6.8148E-03 -1.7223E-07
  8.8140E-05  7.9044E-04  6.5925E-03  2.2344E-05  1.3608E-05  1.1739E-05  7.7111E-04  6.5501E-03 -1.7791E-07
  8.4502E-05  7.5766E-04  6.3338E-03  2.2172E-05  1.3829E-05  1.1987E-05  7.3830E-04  6.2926E-03 -1.8374E-07
  1.0762E-04  1.9048E-02  1.2171E-01  2.6512E-04  0.0000E+00  0.0000E+00  1.8947E-02  1.2075E-01  0.0000E+00
  3.0851E-04  1.7200E-02  1.1129E-01  2.3659E-04 -4.5326E-11 -4.5326E-11  1.7108E-02  1.1044E-01 -9.0652E-11
  4.2105E-04  1.5836E-02  1.0351E-01  2.1584E-04 -1.3303E-10 -1.3303E-10  1.5751E-02  1.0274E-01 -2.6606E-10
  5.4021E-04  1.3789E-02  9.1677E-02  1.8521E-04 -3.3830E-10 -3.3830E-10  1.3712E-02  9.1015E-02 -6.7660E-10
  5.4021E-04  1.3789E-02  9.1677E-02  1.8521E-04 -3.3818E-10 -3.3830E-10  1.3712E-02  9.1015E-02 -6.7660E-10
  5.8210E-04  1.2626E-02  8.4863E-02  1.6808E-04  3.9058E-08 -5.1639E-10  1.2555E-02  8.4264E-02 -1.0328E-09
  6.0961E-04  1.1355E-02  7.7328E-02  1.4958E-04  1.6323E-07 -8.4948E-10  1.1290E-02  7.6798E-02 -1.6990E-09
  6.1823E-04  1.0340E-02  7.1243E-02  1.3504E-04  4.5273E-07 -1.2446E-09  1.0280E-02  7.0767E-02 -2.4891E-09
  6.1644E-04  9.4388E-03  6.5782E-02  1.2233E-04  8.2897E-07 -1.7153E-09  9.3828E-03  6.5353E-02 -3.4307E-09
  6.0637E-04  8.5596E-03  6.0392E-02  1.1008E-04  1.1990E-06 -2.2803E-09  8.5077E-03  6.0009E-02 -4.5606E-09
  5.9222E-04  7.8585E-03  5.6044E-02  1.0043E-04  1.4963E-06 -2.8139E-09  7.8100E-03  5.5697E-02 -5.6278E-09
  5.7495E-04  7.2358E-03  5.2141E-02  9.1963E-05  1.7705E-06 -3.4013E-09  7.1903E-03  5.1825E-02 -6.8026E-09
  5.5937E-04  6.7786E-03  4.9247E-02  8.5857E-05  2.0206E-06 -3.9262E-09  6.7354E-03  4.8953E-02 -7.8523E-09
  5.1976E-04  5.8505E-03  4.3285E-02  7.3688E-05  2.5742E-06 -5.2963E-09  5.8118E-03  4.3037E-02 -1.0593E-08
  5.1976E-04  5.8505E-03  4.3285E-02  7.3688E-05  2.5742E-06 -5.2963E-09  5.8118E-03  4.3037E-02 -1.0593E-08
  4.8641E-04  5.2501E-03  3.9357E-02  6.5984E-05  2.9542E-06  3.6003E-07  5.2143E-03  3.9138E-02 -1.2880E-08
  4.4600E-04  4.6181E-03  3.5151E-02  5.8096E-05  3.4348E-06  8.1455E-07  4.5854E-03  3.4961E-02 -1.6079E-08
  4.0522E-04  4.0565E-03  3.1342E-02  5.1303E-05  3.9387E-06  1.2961E-06  4.0265E-03  3.1177E-02 -1.9891E-08
  3.7009E-04  3.6186E-03  2.8317E-02  4.6141E-05  4.3682E-06  1.7115E-06  3.5907E-03  2.8172E-02 -2.3715E-08
  3.3688E-04  3.2351E-03  2.5623E-02  4.1806E-05  4.8547E-06  2.1904E-06  3.2090E-03  2.5494E-02 -2.8050E-08
  3.1117E-04  2.9547E-03  2.3624E-02  3.8711E-05  5.2347E-06  2.5696E-06  2.9298E-03  2.3507E-02 -3.1948E-08
  2.8231E-04  2.6540E-03  2.1451E-02  3.5474E-05  5.6778E-06  3.0183E-06  2.6305E-03  2.1346E-02 -3.7002E-08
  2.5887E-04  2.4190E-03  1.9728E-02  3.3074E-05  6.1185E-06  3.4699E-06  2.3965E-03  1.9633E-02 -4.1877E-08
  2.3904E-04  2.2255E-03  1.8293E-02  3.1132E-05  6.4917E-06  3.8579E-06  2.2038E-03  1.8206E-02 -4.6632E-08
  2.1607E-04  2.0060E-03  1.6647E-02  2.9006E-05  6.9649E-06  4.3556E-06  1.9853E-03  1.6568E-02 -5.2964E-08
  1.9654E-04  1.8229E-03  1.5256E-02  2.7327E-05  7.4338E-06  4.8530E-06  1.8028E-03  1.5184E-02 -5.9317E-08
  1.7993E-04  1.6688E-03  1.4073E-02  2.5935E-05  7.8336E-06  5.2837E-06  1.6493E-03  1.4006E-02 -6.5626E-08
  1.6483E-04  1.5299E-03  1.2995E-02  2.4781E-05  8.2835E-06  5.7682E-06  1.5108E-03  1.2933E-02 -7.2228E-08
  1.5139E-04  1.4068E-03  1.2030E-02  2.3780E-05  8.6940E-06  6.2157E-06  1.3880E-03  1.1973E-02 -7.8915E-08
  1.3977E-04  1.3007E-03  1.1192E-02  2.2972E-05  9.0935E-06  6.6525E-06  1.2823E-03  1.1138E-02 -8.5531E-08
  1.2974E-04  1.2091E-03  1.0462E-02  2.2314E-05  9.4738E-06  7.0701E-06  1.1908E-03  1.0411E-02 -9.2029E-08
  1.2046E-04  1.1244E-03  9.7816E-03  2.1720E-05  9.8346E-06  7.4699E-06  1.1063E-03  9.7338E-03 -9.8786E-08
  1.1208E-04  1.0477E-03  9.1607E-03  2.1247E-05  1.0222E-05  7.8973E-06  1.0297E-03  9.1153E-03 -1.0562E-07
  1.0472E-04  9.8022E-04  8.6109E-03  2.0841E-05  1.0570E-05  8.2830E-06  9.6240E-04  8.5677E-03 -1.1227E-07
  9.8281E-05  9.2097E-04  8.1245E-03  2.0528E-05  1.0916E-05  8.6670E-06  9.0319E-04  8.0831E-03 -1.1873E-07
  9.2247E-05  8.6528E-04  7.6644E-03  2.0250E-05  1.1257E-05  9.0458E-06  8.4752E-04  7.6246E-03 -1.2545E-07
  8.6719E-05  8.1405E-04  7.2385E-03  2.0011E-05  1.1584E-05  9.4113E-06  7.9630E-04  7.2003E-03 -1.3227E-07
  8.1812E-05  7.6839E-04  6.8564E-03  1.9843E-05  1.1921E-05  9.7842E-06  7.5061E-04  6.8196E-03 -1.3892E-07
  7.7460E-05  7.2771E-04  6.5143E-03  1.9693E-05  1.2219E-05  1.0117E-05  7.0991E-04  6.4786E-03 -1.4535E-07
  7.3342E-05  6.8906E-04  6.1872E-03  1.9581E-05  1.2532E-05  1.0465E-05  6.7120E-04  6.1526E-03 -1.5197E-07
  6.9525E-05  6.5308E-04  5.8811E-03  1.9498E-05  1.2843E-05  1.0811E-05  6.3515E-04  5.8475E-03 -1.5862E-07
  6.6100E-05  6.2063E-04  5.6037E-03  1.9424E-05  1.3125E-05  1.1126E-05  6.0263E-04  5.5709E-03 -1.6513E-07
  6.3037E-05  5.9149E-04  5.3532E-03  1.9402E-05  1.3421E-05  1.1455E-05  5.7338E-04  5.3211E-03 -1.7147E-07
  6.0111E-05  5.6350E-04  5.1115E-03  1.9376E-05  1.3702E-05  1.1767E-05  5.4531E-04  5.0801E-03 -1.7802E-07
  5.7375E-05  5.3721E-04  4.8834E-03  1.9371E-05  1.3983E-05  1.2079E-05  5.1891E-04  4.8526E-03 -1.8462E-07
  5.4901E-05  5.1333E-04  4.6751E-03  1.9389E-05  1.4262E-05  1.2388E-05  4.9491E-04  4.6449E-03 -1.9104E-07
  5.2668E-05  4.9168E-04  4.4855E-03  1.9403E-05  1.4512E-05  1.2667E-05  4.7315E-04  4.4558E-03 -1.9724E-07
  5.0519E-05  4.7076E-04  4.3015E-03  1.9446E-05  1.4783E-05  1.2966E-05  4.5210E-04  4.2722E-03 -2.0361E-07
