,phs_col:phs_col_dp.State_phos_module_3.Matrix_t_phos_module_3.Matrix_t_phos_module_3_0,phs_col:phs_col_dp.State_phos_module_3.Matrix_t_phos_module_3.Matrix_t_phos_module_3_16,
2012/12/03 21:07:58.102,,-23.815384035574,
2012/12/03 21:21:44.091,,-23.918502031176,
2012/12/03 21:35:25.041,,-24.02193581098,
2012/12/03 21:44:36.284,-26.966797147389,,
2012/12/03 21:50:42.686,,-24.133240500836,
2012/12/03 22:08:01.079,,-24.23377520307,
2012/12/03 22:25:19.248,,-24.340977705433,
2012/12/03 22:42:22.107,-27.070782981758,,
2012/12/03 22:43:23.247,,-24.448950563033,
2012/12/03 23:02:06.842,,-24.552331574384,
2012/12/03 23:22:03.498,,-24.656099848887,
2012/12/03 23:37:43.010,-26.968183718327,,
2012/12/03 23:42:39.959,,-24.759203394817,
2012/12/04 00:04:32.880,,-24.859603697542,
2012/12/04 00:04:33.974,-27.070697393267,,
2012/12/04 00:29:13.901,,-24.962607356644,
2012/12/04 00:55:22.208,,-25.063202341551,
2012/12/04 01:04:43.076,-27.025313996113,,
2012/12/04 01:23:41.215,,-25.165682770932,
2012/12/04 01:52:32.047,,-25.268617893812,
2012/12/04 02:05:09.350,-27.09148980621,,
2012/12/04 02:26:25.734,,-25.368734190442,
2012/12/04 03:03:19.345,,-25.472044025612,
2012/12/04 03:05:10.359,-27.026171951595,,
2012/12/04 03:42:36.010,-27.128761745182,,
2012/12/04 03:46:13.663,,-25.579149846623,
2012/12/04 04:33:37.479,,-25.687044371385,
2012/12/04 04:42:40.628,-27.09520849119,,
2012/12/04 05:30:11.008,,-25.790806582637,
2012/12/04 05:42:49.402,-27.135214365426,,
2012/12/04 06:30:12.126,,-25.878007453708,
2012/12/04 06:42:55.116,-27.120479130418,,
2012/12/04 07:30:19.807,,-25.953616514712,
2012/12/04 07:43:07.827,-27.111371547724,,
2012/12/04 08:30:30.440,,-26.026998537221,
2012/12/04 08:43:08.070,-27.182205418711,,
2012/12/04 09:03:58.429,-27.080757471239,,
2012/12/04 09:30:31.120,,-26.085098459449,
2012/12/04 09:41:42.674,-27.182576580648,,
2012/12/04 10:30:32.348,,-26.122447836107,
2012/12/04 10:41:47.511,-27.195034636041,,
2012/12/04 11:30:32.919,,-26.159796764236,
2012/12/04 11:40:08.552,-27.089145970826,,
2012/12/04 12:30:47.820,,-26.184652457952,
2012/12/04 12:39:12.360,-27.190880657501,,
2012/12/04 13:11:11.211,-27.088253863364,,
2012/12/04 13:31:14.750,,-26.20465015967,
2012/12/04 14:00:50.649,-27.231725978408,,
2012/12/04 14:02:47.788,-27.339457544461,,
2012/12/04 14:05:11.287,-27.442091376411,,
2012/12/04 14:10:53.188,-27.549733639572,,
2012/12/04 14:15:51.013,-27.657386629546,,
2012/12/04 14:27:42.044,-27.758084670401,,
2012/12/04 14:31:15.540,,-26.226232713654,
2012/12/04 14:33:05.351,-27.860301885981,,
2012/12/04 15:09:14.995,-27.752743073974,,
2012/12/04 15:14:11.835,-27.638876475642,,
2012/12/04 15:19:10.097,-27.537398339405,,
2012/12/04 15:29:47.519,-27.424163924264,,
2012/12/04 15:31:24.314,,-26.276068468431,
2012/12/04 15:49:35.972,-27.323525255909,,
2012/12/04 16:30:23.965,-27.222221684362,,
2012/12/04 16:31:33.198,,-26.296272916772,
2012/12/04 17:30:23.989,-27.150425742538,,
2012/12/04 17:31:54.550,,-26.271000673666,
2012/12/04 18:10:33.161,-27.252561152547,,
2012/12/04 18:32:19.293,,-26.243590523427,
2012/12/04 19:01:54.207,-27.149056959218,,
2012/12/04 19:32:36.817,,-26.23366875136,
2012/12/04 20:01:57.075,-27.22815141322,,
2012/12/04 20:32:37.388,,-26.23357638582,
2012/12/04 21:02:12.412,-27.141653126315,,
2012/12/04 21:32:37.522,,-26.234035237726,
2012/12/04 21:46:09.402,-27.242186834138,,
2012/12/04 22:32:37.655,,-26.23030063548,
2012/12/04 22:46:28.238,-27.178489413327,,
2012/12/04 23:32:46.976,,-26.246031217534,
2012/12/04 23:46:31.107,-27.203304292051,,
2012/12/05 00:32:55.532,,-26.238578016356,
2012/12/05 00:46:37.475,-27.19597179683,,
2012/12/05 01:32:55.776,,-26.245973123064,
2012/12/05 01:47:04.405,-27.228129787107,,
2012/12/05 02:33:04.442,,-26.221663653696,
2012/12/05 02:47:06.290,-27.211565061463,,
2012/12/05 03:33:14.309,,-26.228261411039,
2012/12/05 03:47:23.705,-27.203304292051,,
2012/12/05 04:33:26.256,,-26.226193751672,
2012/12/05 04:47:31.713,-27.153623875767,,
2012/12/05 05:33:33.061,,-26.222429798817,
2012/12/05 05:47:41.581,-27.166033240481,,
2012/12/05 06:33:42.054,,-26.213766095527,
2012/12/05 06:47:43.903,-27.170138539621,,
2012/12/05 07:33:45.906,,-26.225355050547,
2012/12/05 07:47:45.458,-27.21160808385,,
2012/12/05 08:33:51.618,,-26.213701082243,
2012/12/05 08:47:50.623,-27.170203325697,,
2012/12/05 09:34:27.408,,-26.197154773169,
2012/12/05 09:48:09.350,-27.173473129987,,
2012/12/05 10:34:27.432,,-26.193531172299,
2012/12/05 10:48:45.140,-27.159458878812,,
2012/12/05 11:34:36.535,,-26.193371384326,
2012/12/05 11:48:54.024,-27.19868808131,,
2012/12/05 12:34:36.669,,-26.19201652531,
2012/12/05 12:48:54.267,-27.18343204281,,
2012/12/05 13:34:45.772,,-26.191110441224,
2012/12/05 13:49:03.480,-27.224408276278,,
2012/12/05 14:34:46.345,,-26.192956881498,
2012/12/05 14:49:09.959,-27.153609458016,,
2012/12/05 15:34:46.477,,-26.184724388214,
2012/12/05 15:49:14.357,-27.182598207075,,
2012/12/05 16:35:03.454,,-26.192995435039,
2012/12/05 16:49:48.724,-27.13381680772,,
2012/12/05 17:35:05.338,,-26.192908750082,
2012/12/05 17:48:01.234,-27.239242599619,,
2012/12/05 17:56:07.072,-27.134166032816,,
2012/12/05 18:35:13.347,,-26.192114472249,
2012/12/05 18:56:15.299,-27.128797700386,,
2012/12/05 19:35:25.621,,-26.184695800546,
2012/12/05 19:56:17.839,-27.138001490851,,
2012/12/05 20:35:32.208,,-26.180676002949,
2012/12/05 20:56:25.410,-27.141228879674,,
2012/12/05 21:36:02.638,,-26.184652457952,
2012/12/05 21:56:25.654,-27.133850970365,,
2012/12/05 22:36:06.600,,-26.184695800546,
2012/12/05 22:56:42.850,-27.141185626248,,
2012/12/05 23:36:09.249,,-26.180545974998,
2012/12/05 23:57:16.451,-27.150339233104,,
2012/12/06 00:36:12.336,,-26.172289188971,
2012/12/06 00:57:37.913,-27.157291160693,,
2012/12/06 01:36:26.469,,-26.182353107652,
2012/12/06 01:57:38.703,-27.208390207067,,
2012/12/06 02:36:50.556,,-26.180545974998,
2012/12/06 02:57:42.446,-27.125490679741,,
2012/12/06 03:36:53.094,,-26.188008133766,
2012/12/06 03:57:45.421,-27.190880657501,,
2012/12/06 04:36:56.618,,-26.180502632346,
2012/12/06 04:57:47.633,-27.162289412165,,
2012/12/06 05:37:02.984,,-26.174342897667,
2012/12/06 05:57:56.515,-27.183506286559,,
2012/12/06 06:37:03.446,,-26.176858048832,
2012/12/06 06:58:06.492,-27.161473398047,,
2012/12/06 07:37:03.578,,-26.188051474892,
2012/12/06 07:44:09.150,-27.264984338638,,
2012/12/06 08:37:21.539,,-26.176016566647,
2012/12/06 08:39:57.069,-27.162792255116,,
2012/12/06 09:37:31.186,,-26.179682778555,
2012/12/06 09:40:14.919,-27.163537094726,,
2012/12/06 10:37:40.177,,-26.179631776963,
2012/12/06 10:40:33.206,-27.207037882838,,
2012/12/06 11:37:40.311,,-26.175602403204,
2012/12/06 11:40:40.449,-27.166033240481,,
2012/12/06 12:37:49.412,,-26.168009779495,
2012/12/06 12:41:09.784,-27.275932502299,,
2012/12/06 13:00:03.660,-27.171067607395,,
2012/12/06 13:37:57.856,,-26.167966436669,
2012/12/06 13:43:24.445,-27.274314839922,,
2012/12/06 14:05:09.929,-27.173903769793,,
2012/12/06 14:37:58.208,,-26.163489299146,
2012/12/06 15:05:18.593,-27.182617556363,,
2012/12/06 15:38:07.746,,-26.155664888211,
2012/12/06 16:05:18.944,-27.170131915067,,
2012/12/06 16:38:43.643,,-26.156369846965,
2012/12/06 17:05:19.295,-27.194592840747,,
2012/12/06 17:38:48.699,,-26.155689787379,
2012/12/06 18:05:31.131,-27.215691987005,,
2012/12/06 18:38:51.565,,-26.15556021948,
2012/12/06 19:05:34.544,-27.15365271127,,
2012/12/06 19:38:54.212,,-26.163109940233,
2012/12/06 19:41:55.335,-27.261150845964,,
2012/12/06 20:39:10.642,,-26.164985258931,
2012/12/06 20:41:55.578,-27.256658968936,,
2012/12/06 21:02:56.218,-27.15365271127,,
2012/12/06 21:39:16.352,,-26.163023112573,
2012/12/06 22:03:04.881,-27.207073262965,,
2012/12/06 22:39:28.953,,-26.159417045266,
2012/12/06 23:03:05.013,-27.167257686967,,
2012/12/06 23:39:38.600,,-26.154732550431,
2012/12/06 23:45:59.439,-27.269110972726,,
2012/12/07 00:39:41.687,,-26.155646905477,
2012/12/07 00:46:03.401,-27.256702220057,,
2012/12/07 01:34:54.276,-27.153627403515,,
2012/12/07 01:39:45.647,,-26.166841267405,
2012/12/07 02:34:54.408,-27.226884363698,,
2012/12/07 02:39:48.622,,-26.163070967925,
2012/12/07 03:11:03.176,-27.122312897402,,
2012/12/07 03:40:06.693,,-26.15556021948,
2012/12/07 03:40:07.787,-27.222700142306,,
2012/12/07 04:40:15.137,,-26.163864010219,
2012/12/07 04:40:25.309,-27.240137917139,,
2012/12/07 05:40:27.847,-27.159966333034,,
2012/12/07 05:40:33.972,,-26.157311151957,
2012/12/07 06:40:45.152,-27.198690886408,-26.163153281706,
2012/12/07 07:40:45.175,-27.130634147949,,
2012/12/07 07:40:52.284,,-26.163090454081,
2012/12/07 08:40:45.636,-27.182576580648,,
2012/12/07 08:40:52.746,,-26.154940522875,
2012/12/07 09:41:04.362,-27.204030330056,,
2012/12/07 09:41:10.487,,-26.160851786881,
2012/12/07 10:41:11.165,,-26.16727913876,
2012/12/07 10:41:24.400,-27.144891474175,,
2012/12/07 11:41:31.314,-27.2028251233,,
2012/12/07 11:41:37.439,,-26.165608285098,
2012/12/07 12:41:31.556,-27.193670399513,,
2012/12/07 12:41:59.883,,-26.167259652992,
2012/12/07 13:41:33.221,-27.219432415207,,
2012/12/07 13:42:03.736,,-26.175559061905,
2012/12/07 14:41:35.870,-27.157351037889,,
2012/12/07 14:42:06.385,,-26.175580732554,
2012/12/07 15:41:41.581,-27.086875656061,,
2012/12/07 15:42:33.315,,-26.183836778087,
2012/12/07 16:03:35.705,-27.194513852202,,
2012/12/07 16:42:42.306,,-26.179708758059,
2012/12/07 17:03:44.587,-27.153523871788,,
2012/12/07 17:42:45.393,,-26.188008133766,
2012/12/07 17:45:27.156,-27.26397985971,,
2012/12/07 17:55:48.070,-27.161477907344,,
2012/12/07 18:43:00.730,,-26.172376335596,
2012/12/07 18:55:56.407,-27.14534605581,,
2012/12/07 19:43:18.689,,-26.188027617628,
2012/12/07 19:55:56.758,-27.136570331441,,
2012/12/07 20:43:24.401,,-26.192143366296,
2012/12/07 20:56:05.860,-27.151737243742,,
2012/12/07 21:43:37.111,,-26.190508396268,
2012/12/07 21:56:24.257,-27.186296149206,,
2012/12/07 22:43:45.885,,-26.200414275944,
2012/12/07 22:56:28.438,-27.153609458016,,
2012/12/07 23:43:46.784,,-26.184695800546,
2012/12/07 23:56:33.931,-27.180328935172,,
2012/12/08 00:43:55.449,,-26.188029804329,
2012/12/08 00:56:33.955,-27.146111311688,,
2012/12/08 01:44:04.332,,-26.184652919043,
2012/12/08 01:56:35.073,-27.1452192357,,
2012/12/08 02:44:13.324,,-26.183056646377,
2012/12/08 02:56:52.267,-27.178456973644,,
2012/12/08 03:44:22.535,,-26.18913435474,
2012/12/08 03:56:54.588,-27.145305357727,,
2012/12/08 04:44:43.231,,-26.188018853779,
2012/12/08 04:56:55.706,-27.132903044349,,
2012/12/08 05:44:59.332,,-26.180581940176,
2012/12/08 05:46:39.955,-27.238305189869,,
2012/12/08 06:44:59.794,,-26.187921451512,
2012/12/08 06:46:40.636,-27.194628956269,,
2012/12/08 07:45:17.646,,-26.172289188971,
2012/12/08 07:46:40.770,-27.215130100197,,
2012/12/08 08:45:17.996,,-26.18352555207,
2012/12/08 08:46:49.542,-27.242407622546,,
2012/12/08 09:08:17.635,-27.141228879674,,
2012/12/08 09:45:21.083,,-26.179708758059,
2012/12/08 10:08:26.737,-27.183427114959,,
2012/12/08 10:45:27.121,,-26.172324251071,
2012/12/08 11:08:32.010,-27.186303327213,,
2012/12/08 11:45:27.364,,-26.187979239681,
2012/12/08 12:08:35.424,-27.178499766417,,
2012/12/08 12:45:27.605,,-26.175580732554,
2012/12/08 13:08:36.431,-27.186274799236,,
2012/12/08 13:45:29.596,,-26.175559061905,
2012/12/08 14:08:45.641,-27.191889044344,,
2012/12/08 14:45:37.058,,-26.159861444784,
2012/12/08 15:08:55.399,-27.22815141322,,
2012/12/08 15:45:37.299,,-26.167346335822,
2012/12/08 16:08:57.500,-27.244279001088,,
2012/12/08 16:45:46.509,,-26.159835738417,
2012/12/08 17:09:03.538,-27.194978621814,,
2012/12/08 17:42:39.395,-27.297151208874,,
2012/12/08 17:45:53.752,,-26.163109940233,
2012/12/08 17:53:18.903,-27.19510745959,,
2012/12/08 18:45:55.743,,-26.154940522875,
2012/12/08 18:53:19.362,-27.195060570788,,
2012/12/08 19:46:15.234,,-26.154810498111,
2012/12/08 19:53:22.776,-27.206923464934,,
2012/12/08 20:46:40.412,,-26.146916103804,
2012/12/08 20:53:25.642,-27.244243111717,,
2012/12/08 21:46:40.544,,-26.142447976935,
2012/12/08 21:53:28.836,-27.219432415207,,
2012/12/08 22:46:54.676,,-26.13821154744,
2012/12/08 22:53:46.358,-27.188352509517,,
2012/12/08 23:46:57.214,,-26.13821154744,
2012/12/08 23:53:46.380,-27.245918715634,,
2012/12/09 00:46:59.752,,-26.129912038887,
2012/12/09 00:53:46.512,-27.21532028622,,
2012/12/09 01:47:02.073,,-26.129869158036,
2012/12/09 01:53:47.302,-27.222635934487,,
2012/12/09 02:47:17.954,,-26.118312375359,
2012/12/09 02:54:26.261,-27.284814136146,,
2012/12/09 03:36:25.345,-27.182162166561,,
2012/12/09 03:47:21.696,,-26.110084627162,
2012/12/09 04:36:27.336,-27.256702220057,,
2012/12/09 04:47:26.530,,-26.121151984414,
2012/12/09 05:36:28.561,-27.202038377452,,
2012/12/09 05:47:26.990,,-26.113356297508,
2012/12/09 06:36:41.599,-27.252528640594,,
2012/12/09 06:47:41.778,,-26.105013380344,
2012/12/09 07:37:18.152,-27.182162166561,,
2012/12/09 07:47:58.972,,-26.105013380344,
2012/12/09 08:25:38.079,-27.284814136146,,
2012/12/09 08:48:03.151,,-26.100885255709,
2012/12/09 09:25:53.741,-27.210733024793,,
2012/12/09 09:48:03.611,,-26.097526860162,
2012/12/09 10:26:02.732,-27.222671308857,,
2012/12/09 10:48:12.383,,-26.103364736114,
2012/12/09 11:26:26.926,-27.207037882838,,
2012/12/09 11:48:19.077,,-26.092563976313,
2012/12/09 12:26:27.933,-27.272391436006,,
2012/12/09 12:49:06.349,,-26.092563976313,
2012/12/09 13:26:39.658,-27.20117111928,,
2012/12/09 13:49:06.918,,-26.092478213579,
2012/12/09 14:26:39.899,-27.266488204197,,
2012/12/09 14:49:08.581,,-26.084351031077,
2012/12/09 15:27:06.499,-27.195011061326,,
2012/12/09 15:49:09.588,,-26.092521094947,
2012/12/09 16:27:18.662,-27.239263994538,,
2012/12/09 16:49:11.032,,-26.092563976313,
2012/12/09 17:27:33.997,-27.21444509972,,
2012/12/09 17:49:43.650,,-26.093311671965,
2012/12/09 18:27:51.192,-27.194585632083,,
2012/12/09 18:49:52.094,,-26.086329751673,
2012/12/09 19:28:00.730,-27.2351662897,,
2012/12/09 19:50:19.350,,-26.092547801575,
2012/12/09 20:28:10.049,-27.202470245934,,
2012/12/09 20:50:55.685,,-26.092571773366,
2012/12/09 21:28:27.790,-27.201222162572,,
2012/12/09 21:51:33.222,,-26.084307688506,
2012/12/09 22:28:46.187,-27.221927830785,,
2012/12/09 22:51:49.432,,-26.094227196703,
2012/12/09 23:29:12.459,-27.182162166561,,
2012/12/09 23:51:50.222,,-26.104509323534,
2012/12/10 00:29:14.122,-27.219389163571,,
2012/12/10 00:51:59.323,,-26.100791654696,
2012/12/10 01:29:22.786,-27.194607258073,,
2012/12/10 01:52:22.532,,-26.100863584539,
2012/12/10 02:29:30.137,-27.227628129373,,
2012/12/10 02:52:35.461,,-26.108617088172,
2012/12/10 03:29:41.425,-27.194596330046,,
2012/12/10 03:52:35.922,,-26.09466055166,
2012/12/10 04:29:50.088,-27.228108692327,,
2012/12/10 04:52:53.882,,-26.10271031993,
2012/12/10 05:29:58.753,-27.222674623819,,
2012/12/10 05:52:53.904,,-26.108832412535,
2012/12/10 06:30:44.821,-27.194591038581,,
2012/12/10 06:52:54.255,,-26.105045727915,
2012/12/10 07:30:53.265,-27.173879828821,,
2012/12/10 07:43:38.333,-27.275487679411,,
2012/12/10 07:53:01.279,,-26.117045158491,
2012/12/10 08:43:38.356,-27.225374725164,,
2012/12/10 08:53:18.036,,-26.117462734533,
2012/12/10 09:43:47.675,-27.237898093522,,
2012/12/10 09:53:21.339,,-26.127647773483,
2012/12/10 10:43:54.262,-27.276489164066,,
2012/12/10 10:51:17.881,-27.173923081086,,
2012/12/10 10:53:57.566,,-26.129313024294,
2012/12/10 11:51:17.903,-27.215749264512,,
2012/12/10 11:53:57.698,,-26.125684317952,
2012/12/10 12:51:19.020,-27.149032684129,,
2012/12/10 12:54:07.017,,-26.125772996534,
2012/12/10 13:51:21.122,-27.219410789389,,
2012/12/10 13:54:07.041,,-26.129537601688,
2012/12/10 14:51:36.128,-27.177192347495,,
2012/12/10 14:54:25.001,,-26.129537601688,
2012/12/10 15:52:03.166,-27.196497428467,,
2012/12/10 15:54:27.649,,-26.125776723638,
2012/12/10 16:52:03.409,-27.182147902553,,
2012/12/10 16:54:43.095,,-26.129508707534,
2012/12/10 17:52:12.947,-27.190902283871,,
2012/12/10 17:54:52.632,,-26.138182652893,
2012/12/10 18:52:13.188,-27.166091292895,,
2012/12/10 18:55:10.155,,-26.118308763399,
2012/12/10 19:44:07.375,-27.26703323937,,
2012/12/10 19:55:19.148,,-26.129890330533,
2012/12/10 20:44:16.038,-27.235058835664,,
2012/12/10 20:55:26.498,,-26.125762276306,
2012/12/10 21:44:16.389,-27.240116521524,,
2012/12/10 21:55:29.146,,-26.133605106749,
2012/12/10 22:44:25.708,-27.26543614235,,
2012/12/10 22:55:31.356,,-26.122447836107,
2012/12/10 23:20:16.352,-27.161528061765,,
2012/12/10 23:44:25.544,-27.261666323327,,
2012/12/10 23:55:49.457,,-26.129912038887,
2012/12/11 00:44:26.067,-27.228179941282,,
2012/12/11 00:55:51.730,,-26.138124863798,
2012/12/11 01:44:27.511,-27.198726776301,,
2012/12/11 01:55:56.627,,-26.13813359366,
2012/12/11 02:44:30.520,-27.219432415207,,
2012/12/11 02:55:57.605,,-26.122447836107,
2012/12/11 03:44:33.151,-27.244270350829,,
2012/12/11 03:55:59.986,,-26.129912038887,
2012/12/11 04:45:02.597,-27.240157055045,,
2012/12/11 04:56:01.558,,-26.125675592318,
2012/12/11 05:36:20.611,-27.132974826819,,
2012/12/11 05:56:06.127,,-26.117498699262,
2012/12/11 06:00:07.952,-27.235080249803,,
2012/12/11 06:56:32.651,,-26.118963397844,
2012/12/11 07:00:10.523,-27.173879828821,,
2012/12/11 07:56:38.501,,-26.117549418751,
2012/12/11 08:00:10.999,-27.231457175727,,
2012/12/11 08:56:38.868,,-26.113356297508,
2012/12/11 09:00:12.474,-27.21158668769,,
2012/12/11 09:56:40.891,,-26.117426308718,
2012/12/11 10:00:29.623,-27.236515321348,,
2012/12/11 10:57:10.117,,-26.105035051485,
2012/12/11 11:00:30.552,-27.186389677887,,
2012/12/11 11:57:13.563,,-26.117462734533,
2012/12/11 12:00:38.982,-27.211716445047,,
2012/12/11 12:57:27.882,,-26.121151523336,
2012/12/11 13:00:39.083,-27.194499128123,,
2012/12/11 13:57:28.000,,-26.105869840376,
2012/12/11 14:00:48.419,-27.186327253903,,
2012/12/11 14:57:47.350,,-26.113312955341,
2012/12/11 15:00:48.473,-27.206309204018,,
2012/12/11 15:57:48.154,,-26.121194864683,
2012/12/11 16:00:49.058,-27.230630852566,,
2012/12/11 16:57:48.819,,-26.117452689772,
2012/12/11 17:00:58.067,-27.193730490204,,
2012/12/11 17:57:49.513,,-26.117045158491,
2012/12/11 18:01:23.308,-27.222700142306,,
2012/12/11 18:57:51.067,,-26.108832412535,
2012/12/11 19:01:25.736,-27.194557053375,,
2012/12/11 19:57:52.919,,-26.108788609936,
2012/12/11 20:01:34.526,-27.206174894764,,
2012/12/11 20:58:05.332,,-26.114264237473,
2012/12/11 21:01:34.907,-27.177192270741,,
2012/12/11 21:58:14.261,,-26.111497761128,
2012/12/11 22:01:59.930,-27.214418183318,,
2012/12/11 22:58:32.814,,-26.104606726816,
2012/12/11 23:02:17.421,-27.235123039698,,
2012/12/11 23:59:00.854,,-26.104596006692,
2012/12/12 00:02:19.289,-27.242985236375,,
2012/12/12 00:59:03.236,,-26.10464617529,
2012/12/12 01:02:21.499,-27.206136202415,,
2012/12/12 01:59:06.711,,-26.104596006692,
2012/12/12 02:02:38.224,-27.253175985208,,
2012/12/12 02:59:35.780,,-26.103778636333,
2012/12/12 03:02:39.028,-27.177062595086,,
2012/12/12 03:59:57.787,,-26.09629654447,
2012/12/12 04:02:56.831,-27.197446459082,,
2012/12/12 05:00:15.965,,-26.108702849055,
2012/12/12 05:02:56.963,-27.149119189345,,
2012/12/12 05:45:33.078,-27.251177909352,,
2012/12/12 06:00:18.786,,-26.09629654447,
2012/12/12 06:45:35.194,-27.214547934178,,
2012/12/12 07:00:30.621,,-26.094200004592,
2012/12/12 07:45:42.217,-27.251668882129,,
2012/12/12 08:00:37.627,,-26.095462107885,
2012/12/12 08:45:42.427,-27.1936773012,,
2012/12/12 09:00:49.118,,-26.101023798738,
2012/12/12 09:45:42.777,-27.237579638763,,
2012/12/12 10:01:10.000,,-26.096253202776,
2012/12/12 10:46:00.643,-27.224365089483,,
2012/12/12 11:01:26.444,,-26.09629654447,
2012/12/12 11:46:18.714,-27.280228451335,,
2012/12/12 12:01:34.718,,-26.096196195873,
2012/12/12 12:46:59.174,-27.218122562101,,
2012/12/12 13:01:43.881,,-26.104560042403,
2012/12/12 13:47:12.714,-27.239349574214,,
2012/12/12 14:01:44.874,,-26.111973790387,
2012/12/12 14:47:39.954,-27.23942478801,,
2012/12/12 15:01:46.287,,-26.104596006692,
2012/12/12 15:47:47.494,-27.305044623336,,
2012/12/12 16:01:47.202,,-26.116199212306,
2012/12/12 16:29:32.049,-27.202073662904,,
2012/12/12 17:01:48.570,,-26.124394314337,
2012/12/12 17:29:59.088,-27.197410724308,,
2012/12/12 18:01:49.514,,-26.116915134275,
2012/12/12 18:30:07.642,-27.22806308887,,
2012/12/12 19:02:38.616,,-26.104603207976,
2012/12/12 19:30:19.963,-27.189572174871,,
2012/12/12 20:02:56.390,,-26.097694236937,
2012/12/12 20:30:25.815,-27.20980203569,,
2012/12/12 21:03:10.647,,-26.116210047305,
2012/12/12 21:30:26.275,-27.192491130523,,
2012/12/12 22:03:14.609,,-26.116132918615,
2012/12/12 22:30:27.690,-27.164725969214,,
2012/12/12 22:41:23.960,-27.267791489643,,
2012/12/12 22:50:49.844,-27.164769220188,,
2012/12/12 23:03:16.756,,-26.128646756904,
2012/12/12 23:50:58.946,-27.218083872572,,
2012/12/13 00:03:23.187,,-26.116190765138,
2012/12/13 00:51:17.422,-27.226711579123,,
2012/12/13 01:03:24.193,,-26.10882369277,
2012/12/13 01:51:27.445,-27.226404375549,,
2012/12/13 02:03:24.202,,-26.124487514374,
2012/12/13 02:51:29.890,-27.152302792438,,
2012/12/13 03:03:24.568,,-26.116295805168,
2012/12/13 03:51:36.164,-27.179020771954,,
2012/12/13 04:03:30.561,,-26.108745729496,
2012/12/13 04:51:36.608,-27.139879566365,,
2012/12/13 05:03:33.255,,-26.116958475681,
2012/12/13 05:51:53.710,-27.183831074999,,
2012/12/13 06:04:00.967,,-26.096426801116,
2012/12/13 06:51:54.360,-27.144059350949,,
2012/12/13 07:04:10.179,,-26.108709765255,
2012/12/13 07:52:26.773,-27.193276990277,,
2012/12/13 08:04:18.451,,-26.104634989098,
2012/12/13 08:52:30.422,-27.156443856841,,
2012/12/13 09:05:12.709,,-26.113132349538,
